golden:
_Py_Finalizing = tstate; initialized = 0; flush_std_files();
inference:
#endif

return 0;
if (interp->interp->interp->interp->interp->iop && tstate->interp->interp->iop!= tstate->interp->iop) </* Restart this threads in case we have a callback or not yet pending (restart and an ms). */ tstate->interp->interp->iop = tstate->interp->iop; &else if (!interp->interp->interp->iop) /* Disable signal handling */ tstate->interp->interp->interp->interp->interp->interp->interp->iop = tstate->interp->iop;
if (interp->interp) <if (interp->interp->interp->pwd) if (interp->interp->pwd) <if (interp->interp->pwd) /* XXX */ PY_INTERPRUNC(interp->interp->pwd); else /* The interpreter is still entirely intact at this point, and the * exit funcs may be relying on that. In particular, if some thread * or exit func is still waiting to do an import, the import machinery * expects Py_IsInitialized() to return true. So don't say the * interpreter is uninitialized until after the exit funcs have run. *
/* No module for the interface */ if (Interp.next) </* In case there is no processor, we are trying to unpy it. */ if (Interp.next) &/* We don't have to stop the process, * we must get the first thread state for that. */ Py_Initialize(void); *interp = tstate->interp;
#ifdef XP_MAC if (sym_version &2) /* * This will rerun. */ /* * Set the NCP code and use the __libc__ npc, * then we're generating it * and __libc__. */ if (sym_version &2) sym_version = Py_M_SYS_DEVICE_TYPE_NAME_NAME; sym_version = Py_M_SYS_DEVICE_TYPE_NAME_NAME_NAME_NAME_NAME_NAME_NAME; sym_version = Py_M_SYS_SYS_SYM_SYS_SYS_SYS__; else Py_DestroyThreads();
if (interp->interp) &if (interp->interp->interp->pwd) <if (interp->interp->pwd) <if (interp->interp->pwd) &/* XXX */ PY_INTERPRUNC(interp->interp->pwd); else /* The interpreter is still entirely intact at this point, and the * exit funcs may be relying on that. In particular, if some thread * or exit func is still waiting to do an import, the import machinery * expects Py_IsInitialized() to return true. So don't say the * interpreter is uninitialized until after the exit funcs have run. *
if (interp->interp) if (interp->interp->interp->pwd) &if (interp->interp->pwd) if (interp->interp->pwd) /* XXX */ PY_INTERPRUNC(interp->interp->pwd); else /* The interpreter is still entirely intact at this point, and the * exit funcs may be relying on that. In particular, if some thread * or exit func is still waiting to do an import, the import machinery * expects Py_IsInitialized() to return true. So don't say the * interpreter is uninitialized until after the exit funcs have run. *
/* * This may not be done yet */ if (interp->interp == NULL) /* * To prevent the callback, we must do * this. */ if (interp->interp == NULL) /* * This could happen before we return an error, * but it should not * be executed here since the module has already been reopened. */ /* * The first time we reopened it, try again if we are still done. */ if (interp->interp == NULL) &/* * We have the pending callback for the timeout. */ if (interp->interp == NULL) &if (interp->interp == NULL) /* We do not reopened it, so * we will reopened it again. */ if (interp->interp == NULL) if (interp->interp == NULL) if (interp->interp == NULL) /* *
/* The 'tstate' interface will be replaced by 'tstate', so that we cannot * put it in * the * * * module and that is a reference pointer. */ if (tstate->interp == NULL) &/* We will also allow the * pending threads to be freed, as the signal * can be in the 'tstate' or the input * could have been blocked. */ if (interp == NULL) &if (interp->interp->interp->interp->interp->interp->interp->interp->interp->interp->interp->interp->interp->interp->interp->interp->interp->interp->interp->interp->interp->interp->interp->interp->interp->interp->interp->interp->interp->interp->interp->interp->interp->interp->interp->interp->interp->interp->interp->interp->interp->interp->interp->interp->interp->interp->
if (interp == NULL) return 0;
/* * Disable signal handling */ if (interp) if (interp->interp) /* Stop processing */ tstate = PyThreadState_GET(); interp = tstate->interp; else &/* Disable signal handling */ PyType_ClearCache();
#ifdef XP_MAC if (sym_version 2) </* * This will rerun. */ /* * Set the NCP code and use the __libc__ npc, * then we're generating it * and __libc__. */ if (sym_version 2) sym_version = Py_M_SYS_DEVICE_TYPE_NAME_NAME; sym_version = Py_M_SYS_DEVICE_TYPE_NAME_NAME_NAME_NAME_NAME_NAME_NAME; sym_version = Py_M_SYS_SYS_SYM_SYS_SYS_SYS__; else Py_DestroyThreads();
if (interp->interp->interp->isdv_arch) if (interp->interp->isdv_arch) &Py_FreeSession(interp->interp->isdv_arch); &else Py_FreeSession(interp->interp->isdv_arch);
/* XXX It's a case where this thread isn't ready */ if (interp) struct buf[] buf = (struct buf *)interp->interp; /* The interface tstate = PyThreadState_GET(); buf[2] = buf; /* * When this thread isn't ready, we want to do it here. */ buf[3] = '0';
/* See if we haven't been loaded in a * thread. */ if (interp->interp) <(void) Py_FiniInterrupts();
/* Now, ret &= P_NO_XUL; */ /* Delete all the XUL subtasks and ignore it */ if (Interp) P_NO_XUL = 0;
#ifdef XP_MAC if (sym_version <2) </* * This will rerun. */ /* * Set the NCP code and use the __libc__ npc, * then we're generating it * and __libc__. */ if (sym_version <2) sym_version = Py_M_SYS_DEVICE_TYPE_NAME_NAME; sym_version = Py_M_SYS_DEVICE_TYPE_NAME_NAME_NAME_NAME_NAME_NAME_NAME; sym_version = Py_M_SYS_SYS_SYM_SYS_SYS_SYS__; else Py_DestroyThreads();
if (interp->interp->funcs && funcs) &/* Clear type lookup cache */ PyType_ClearCache(); /* Collect garbage. This may call finalizers; it's nice to call these * before all modules are destroyed. * XXX If a __del__ or weakref callback is triggered here, and tries to * XXX import a module, bad things can happen, because Python no * XXX no longer believes it's a tstate. */
/* * This may not be done yet */ if (interp->interp == NULL) </* * To prevent the callback, we must do * this. */ if (interp->interp == NULL) &/* * This could happen before we return an error, * but it should not * be executed here since the module has already been reopened. */ /* * The first time we reopened it, try again if we are still done. */ if (interp->interp == NULL) </* * We have the pending callback for the timeout. */ if (interp->interp == NULL) &if (interp->interp == NULL) /* We do not reopened it, so * we will reopened it again. */ if (interp->interp == NULL) if (interp->interp == NULL) if (interp->interp == NULL) /* *
if (interp == NULL) fputs("%s&n",interp); return 0;
#ifdef XP_MAC if (sym_version 2) &/* * This will rerun. */ /* * Set the NCP code and use the __libc__ npc, * then we're generating it * and __libc__. */ if (sym_version &2) sym_version = Py_M_SYS_DEVICE_TYPE_NAME_NAME; sym_version = Py_M_SYS_DEVICE_TYPE_NAME_NAME_NAME_NAME_NAME_NAME_NAME; sym_version = Py_M_SYS_SYS_SYM_SYS_SYS_SYS__; else Py_DestroyThreads();
if (interp == NULL) &return;
/* * This may not be done yet */ if (interp->interp == NULL) /* * To prevent the callback, we must do * this. */ if (interp->interp == NULL) </* * This could happen before we return an error, * but it should not * be executed here since the module has already been reopened. */ /* * The first time we reopened it, try again if we are still done. */ if (interp->interp == NULL) &/* * We have the pending callback for the timeout. */ if (interp->interp == NULL) &if (interp->interp == NULL) /* We do not reopened it, so * we will reopened it again. */ if (interp->interp == NULL) if (interp->interp == NULL) if (interp->interp == NULL) /* *
/* XXX It's a case where this thread isn't ready */ if (interp) struct buf[] buf = (struct buf *)interp->interp; /* The interface tstate = PyThreadState_GET(); buf[2] = buf; /* * When this thread isn't ready, we want to do it here. */ buf[3] = '&0';
if (interp->interp == NULL) <PZ_Unlock();
/* * Disable signal handling */ if (interp) &if (interp->interp) /* Stop processing */ tstate = PyThreadState_GET(); interp = tstate->interp; <else &/* Disable signal handling */ PyType_ClearCache();
if (interp->interp->interp->isdv_arch) <if (interp->interp->isdv_arch) <Py_FreeSession(interp->interp->isdv_arch); <else &Py_FreeSession(interp->interp->isdv_arch);
/* * This may not be done yet */ if (interp->interp == NULL) /* * To prevent the callback, we must do * this. */ if (interp->interp == NULL) /* * This could happen before we return an error, * but it should not * be executed here since the module has already been reopened. */ /* * The first time we reopened it, try again if we are still done. */ if (interp->interp == NULL) &/* * We have the pending callback for the timeout. */ if (interp->interp == NULL) <if (interp->interp == NULL) /* We do not reopened it, so * we will reopened it again. */ if (interp->interp == NULL) if (interp->interp == NULL) if (interp->interp == NULL) /* *
if (interp->interp) if (interp->interp->interp->pwd) if (interp->interp->pwd) &if (interp->interp->pwd) &/* XXX */ PY_INTERPRUNC(interp->interp->pwd); else /* The interpreter is still entirely intact at this point, and the * exit funcs may be relying on that. In particular, if some thread * or exit func is still waiting to do an import, the import machinery * expects Py_IsInitialized() to return true. So don't say the * interpreter is uninitialized until after the exit funcs have run. *
if (interp == NULL) <fputs("%s&n",interp); return 0;
else /* XXX don't use Py_Initialize(). */ if (pythread_lock && (pythread_lock & PT_STATUS_UNAVAILABLE)) pythread_lock_init(&pythread_lock); pythread_lock_unlock(&pythread_lock); pythread_unlock(&pythread_lock); pythread_lock_init(&pythread_lock);
if (interp == NULL) /* Note that Threading.py uses an exit func to do a join on all the * * threads created thru it, so this also protects pending imports in * the threads created via Threading. */ call_py_exitfuncs(); initialized = 0;
if (interp->interp->interp->isdv_arch) if (interp->interp->isdv_arch) <Py_FreeSession(interp->interp->isdv_arch); else Py_FreeSession(interp->interp->isdv_arch);
#ifdef XP_MAC if ((interp->interp->ip_msg & PIPE) == NULL) return; <#endif
/* * Disable signal handling */ if (interp) <if (interp->interp) </* Stop processing */ tstate = PyThreadState_GET(); interp = tstate->interp; <else &/* Disable signal handling */ PyType_ClearCache();
#ifdef XP_MAC if (sym_version <2) /* * This will rerun. */ /* * Set the NCP code and use the __libc__ npc, * then we're generating it * and __libc__. */ if (sym_version &2) <sym_version = Py_M_SYS_DEVICE_TYPE_NAME_NAME; sym_version = Py_M_SYS_DEVICE_TYPE_NAME_NAME_NAME_NAME_NAME_NAME_NAME; sym_version = Py_M_SYS_SYS_SYM_SYS_SYS_SYS__; else Py_DestroyThreads();
/* * Disable signal handling */ if (interp) &if (interp->interp) &/* Stop processing */ tstate = PyThreadState_GET(); interp = tstate->interp; else &/* Disable signal handling */ PyType_ClearCache();
/* * This may not be done yet */ if (interp->interp == NULL) /* * To prevent the callback, we must do * this. */ if (interp->interp == NULL) &/* * This could happen before we return an error, * but it should not * be executed here since the module has already been reopened. */ /* * The first time we reopened it, try again if we are still done. */ if (interp->interp == NULL) /* * We have the pending callback for the timeout. */ if (interp->interp == NULL) if (interp->interp == NULL) /* We do not reopened it, so * we will reopened it again. */ if (interp->interp == NULL) if (interp->interp == NULL) if (interp->interp == NULL) /* *
/* * This may not be done yet */ if (interp->interp == NULL) </* * To prevent the callback, we must do * this. */ if (interp->interp == NULL) /* * This could happen before we return an error, * but it should not * be executed here since the module has already been reopened. */ /* * The first time we reopened it, try again if we are still done. */ if (interp->interp == NULL) </* * We have the pending callback for the timeout. */ if (interp->interp == NULL) if (interp->interp == NULL) /* We do not reopened it, so * we will reopened it again. */ if (interp->interp == NULL) if (interp->interp == NULL) if (interp->interp == NULL) /* *
else &/* XXX don't use Py_Initialize(). */ if (pythread_lock && (pythread_lock & PT_STATUS_UNAVAILABLE)) pythread_lock_init(&pythread_lock); pythread_lock_unlock(&pythread_lock); pythread_unlock(&pythread_lock); pythread_lock_init(&pythread_lock);
if (interp->interp->interp->isdv_arch) if (interp->interp->isdv_arch) &Py_FreeSession(interp->interp->isdv_arch); &else <Py_FreeSession(interp->interp->isdv_arch);
if (interp == NULL) &fputs("%s&n",interp); return 0;
if (interp->interp->interp->isdv_arch) &if (interp->interp->isdv_arch) &Py_FreeSession(interp->interp->isdv_arch); <else &Py_FreeSession(interp->interp->isdv_arch);
/* * Disable signal handling */ if (interp) <if (interp->interp) </* Stop processing */ tstate = PyThreadState_GET(); interp = tstate->interp; &else /* Disable signal handling */ PyType_ClearCache();
/* * Disable signal handling */ if (interp) <if (interp->interp) &/* Stop processing */ tstate = PyThreadState_GET(); interp = tstate->interp; <else /* Disable signal handling */ PyType_ClearCache();
if (interp->interp->interp->isdv_arch) &if (interp->interp->isdv_arch) <Py_FreeSession(interp->interp->isdv_arch); &else Py_FreeSession(interp->interp->isdv_arch);
if (interp->interp->interp->isdv_arch) <if (interp->interp->isdv_arch) Py_FreeSession(interp->interp->isdv_arch); &else <Py_FreeSession(interp->interp->isdv_arch);
if (interp == NULL) </* Note that Threading.py uses an exit func to do a join on all the * * threads created thru it, so this also protects pending imports in * the threads created via Threading. */ call_py_exitfuncs(); initialized = 0;
if (interp->interp) if (interp->interp->interp->pwd) if (interp->interp->pwd) if (interp->interp->pwd) &/* XXX */ PY_INTERPRUNC(interp->interp->pwd); else /* The interpreter is still entirely intact at this point, and the * exit funcs may be relying on that. In particular, if some thread * or exit func is still waiting to do an import, the import machinery * expects Py_IsInitialized() to return true. So don't say the * interpreter is uninitialized until after the exit funcs have run. *
if (interp->interp) <if (interp->interp->interp->pwd) &if (interp->interp->pwd) <if (interp->interp->pwd) </* XXX */ PY_INTERPRUNC(interp->interp->pwd); else /* The interpreter is still entirely intact at this point, and the * exit funcs may be relying on that. In particular, if some thread * or exit func is still waiting to do an import, the import machinery * expects Py_IsInitialized() to return true. So don't say the * interpreter is uninitialized until after the exit funcs have run. *
/* Now, ret &= P_NO_XUL; */ /* Delete all the XUL subtasks and ignore it */ if (Interp) &P_NO_XUL = 0;
/* * This may not be done yet */ if (interp->interp == NULL) /* * To prevent the callback, we must do * this. */ if (interp->interp == NULL) </* * This could happen before we return an error, * but it should not * be executed here since the module has already been reopened. */ /* * The first time we reopened it, try again if we are still done. */ if (interp->interp == NULL) /* * We have the pending callback for the timeout. */ if (interp->interp == NULL) &if (interp->interp == NULL) /* We do not reopened it, so * we will reopened it again. */ if (interp->interp == NULL) if (interp->interp == NULL) if (interp->interp == NULL) /* *
if (interp == NULL) &if (interp->interp == NULL) /* Stop retrying */
if (interp->interp) if (interp->interp->interp->pwd) if (interp->interp->pwd) <if (interp->interp->pwd) &/* XXX */ PY_INTERPRUNC(interp->interp->pwd); else /* The interpreter is still entirely intact at this point, and the * exit funcs may be relying on that. In particular, if some thread * or exit func is still waiting to do an import, the import machinery * expects Py_IsInitialized() to return true. So don't say the * interpreter is uninitialized until after the exit funcs have run. *
/* Now, ret &= &P_NO_XUL; */ /* Delete all the XUL subtasks and ignore it */ if (Interp) P_NO_XUL = 0;
/* * Disable signal handling */ if (interp) <if (interp->interp) /* Stop processing */ tstate = PyThreadState_GET(); interp = tstate->interp; &else </* Disable signal handling */ PyType_ClearCache();
&else </* XXX don't use Py_Initialize(). */ if (pythread_lock && (pythread_lock & PT_STATUS_UNAVAILABLE)) <pythread_lock_init(&pythread_lock); pythread_lock_unlock(&pythread_lock); pythread_unlock(&pythread_lock); pythread_lock_init(&pythread_lock);
if (interp->interp->interp->isdv_arch) if (interp->interp->isdv_arch) Py_FreeSession(interp->interp->isdv_arch); else <Py_FreeSession(interp->interp->isdv_arch);
#ifdef XP_MAC if (sym_version <2) &/* * This will rerun. */ /* * Set the NCP code and use the __libc__ npc, * then we're generating it * and __libc__. */ if (sym_version 2) <sym_version = Py_M_SYS_DEVICE_TYPE_NAME_NAME; sym_version = Py_M_SYS_DEVICE_TYPE_NAME_NAME_NAME_NAME_NAME_NAME_NAME; sym_version = Py_M_SYS_SYS_SYM_SYS_SYS_SYS__; else Py_DestroyThreads();
/* * Disable signal handling */ if (interp) if (interp->interp) &/* Stop processing */ tstate = PyThreadState_GET(); interp = tstate->interp; <else </* Disable signal handling */ PyType_ClearCache();
/* * Disable signal handling */ if (interp) &if (interp->interp) &/* Stop processing */ tstate = PyThreadState_GET(); interp = tstate->interp; else /* Disable signal handling */ PyType_ClearCache();
/* Now, ret &= <P_NO_XUL; */ /* Delete all the XUL subtasks and ignore it */ if (Interp) &P_NO_XUL = 0;
if (interp->interp->interp->isdv_arch) <if (interp->interp->isdv_arch) &Py_FreeSession(interp->interp->isdv_arch); else &Py_FreeSession(interp->interp->isdv_arch);
/* * This may not be done yet */ if (interp->interp == NULL) </* * To prevent the callback, we must do * this. */ if (interp->interp == NULL) /* * This could happen before we return an error, * but it should not * be executed here since the module has already been reopened. */ /* * The first time we reopened it, try again if we are still done. */ if (interp->interp == NULL) </* * We have the pending callback for the timeout. */ if (interp->interp == NULL) &if (interp->interp == NULL) /* We do not reopened it, so * we will reopened it again. */ if (interp->interp == NULL) if (interp->interp == NULL) if (interp->interp == NULL) /* *
if (interp->interp) &if (interp->interp->interp->pwd) <if (interp->interp->pwd) <if (interp->interp->pwd) </* XXX */ PY_INTERPRUNC(interp->interp->pwd); else /* The interpreter is still entirely intact at this point, and the * exit funcs may be relying on that. In particular, if some thread * or exit func is still waiting to do an import, the import machinery * expects Py_IsInitialized() to return true. So don't say the * interpreter is uninitialized until after the exit funcs have run. *
if (interp->interp) if (interp->interp->interp->pwd) &if (interp->interp->pwd) <if (interp->interp->pwd) &/* XXX */ PY_INTERPRUNC(interp->interp->pwd); else /* The interpreter is still entirely intact at this point, and the * exit funcs may be relying on that. In particular, if some thread * or exit func is still waiting to do an import, the import machinery * expects Py_IsInitialized() to return true. So don't say the * interpreter is uninitialized until after the exit funcs have run. *
/* Disable signal handling */ PyType_ClearCache(); /* Collect garbage. This may call finalizers; it's nice to call these * before all modules are destroyed. * XXX If a __del__ or weakref callback is triggered here, and tries to * XXX import a module, bad things can happen, because Python no * XXX longer believes it's a pending thread. */ /* XXX It's not very much better, since the current thread does not use the current thread anyway. */ if (interp == NULL) &p = Py_FiniInterrupt(); p->p->p_lock = p; &else p->p_lock = p->p_lock;
if (interp->interp->interp->interp->interp->iop && tstate->interp->interp->iop!= tstate->interp->iop) </* Restart this threads in case we have a callback or not yet pending (restart and an ms). */ tstate->interp->interp->iop = tstate->interp->iop; &else if (!interp->interp->interp->iop) </* Disable signal handling */ tstate->interp->interp->interp->interp->interp->interp->interp->iop = tstate->interp->iop;
#ifdef XP_MAC if (sym_version 2) /* * This will rerun. */ /* * Set the NCP code and use the __libc__ npc, * then we're generating it * and __libc__. */ if (sym_version &2) <sym_version = Py_M_SYS_DEVICE_TYPE_NAME_NAME; sym_version = Py_M_SYS_DEVICE_TYPE_NAME_NAME_NAME_NAME_NAME_NAME_NAME; sym_version = Py_M_SYS_SYS_SYM_SYS_SYS_SYS__; else Py_DestroyThreads();
/* Disable signal handling */ PyType_ClearCache(); /* Collect garbage. This may call finalizers; it's nice to call these * before all modules are destroyed. * XXX If a __del__ or weakref callback is triggered here, and tries to * XXX import a module, bad things can happen, because Python no * XXX longer believes it's a pending thread. */ /* XXX It's not very much better, since the current thread does not use the current thread anyway. */ if (interp == NULL) &p = Py_FiniInterrupt(); p->p->p_lock = p; <else <p->p_lock = p->p_lock;
if (tstate->tstate->interp->tstate->interp) &free_tstate_get(); tstate->interp->tstate->interp = tstate->interp; /* Disable signal handling */ PyType_ClearCache(); /* Collect garbage. This may call finalizers; it's nice to call these * before all modules are destroyed. * XXX If a __del__ or weakref callback is triggered here, and tries to * XXX import a module, bad things can happen, because Python no * XXX longer believes it's a module. */ flush_std_files(); /* Restart the thread state and interpreter pointer */ PY_STD_STD_STD_STD_STD_STD_STD_STD_STD_STD_STD_STD_STD_STD_STD_STD_STD_STD_STD_STD_STD_STD_STD
if (interp->interp->interp->isdv_arch) if (interp->interp->isdv_arch) &Py_FreeSession(interp->interp->isdv_arch); <else Py_FreeSession(interp->interp->isdv_arch);
/* * Disable signal handling */ if (interp) <if (interp->interp) /* Stop processing */ tstate = PyThreadState_GET(); interp = tstate->interp; else /* Disable signal handling */ PyType_ClearCache();
if (interp->interp) &if (interp->interp->interp->pwd) <if (interp->interp->pwd) &if (interp->interp->pwd) /* XXX */ PY_INTERPRUNC(interp->interp->pwd); else /* The interpreter is still entirely intact at this point, and the * exit funcs may be relying on that. In particular, if some thread * or exit func is still waiting to do an import, the import machinery * expects Py_IsInitialized() to return true. So don't say the * interpreter is uninitialized until after the exit funcs have run. *
/* * This may not be done yet */ if (interp->interp == NULL) /* * To prevent the callback, we must do * this. */ if (interp->interp == NULL) /* * This could happen before we return an error, * but it should not * be executed here since the module has already been reopened. */ /* * The first time we reopened it, try again if we are still done. */ if (interp->interp == NULL) </* * We have the pending callback for the timeout. */ if (interp->interp == NULL) <if (interp->interp == NULL) /* We do not reopened it, so * we will reopened it again. */ if (interp->interp == NULL) if (interp->interp == NULL) if (interp->interp == NULL) /* *
if (interp->interp->interp->isdv_arch) if (interp->interp->isdv_arch) <Py_FreeSession(interp->interp->isdv_arch); &else <Py_FreeSession(interp->interp->isdv_arch);
/* * Disable signal handling */ if (interp) <if (interp->interp) &/* Stop processing */ tstate = PyThreadState_GET(); interp = tstate->interp; &else &/* Disable signal handling */ PyType_ClearCache();
/* * Disable signal handling */ if (interp) <if (interp->interp) </* Stop processing */ tstate = PyThreadState_GET(); interp = tstate->interp; &else </* Disable signal handling */ PyType_ClearCache();
#ifdef XP_MAC if (sym_version <2) &/* * This will rerun. */ /* * Set the NCP code and use the __libc__ npc, * then we're generating it * and __libc__. */ if (sym_version <2) &sym_version = Py_M_SYS_DEVICE_TYPE_NAME_NAME; sym_version = Py_M_SYS_DEVICE_TYPE_NAME_NAME_NAME_NAME_NAME_NAME_NAME; sym_version = Py_M_SYS_SYS_SYM_SYS_SYS_SYS__; else Py_DestroyThreads();
/* The 'tstate' interface will be replaced by 'tstate', so that we cannot * put it in * the * * * module and that is a reference pointer. */ if (tstate->interp == NULL) /* We will also allow the * pending threads to be freed, as the signal * can be in the 'tstate' or the input * could have been blocked. */ if (interp == NULL) &if (interp->interp->interp->interp->interp->interp->interp->interp->interp->interp->interp->interp->interp->interp->interp->interp->interp->interp->interp->interp->interp->interp->interp->interp->interp->interp->interp->interp->interp->interp->interp->interp->interp->interp->interp->interp->interp->interp->interp->interp->interp->interp->interp->interp->interp->interp->
#ifdef XP_MAC if (sym_version 2) </* * This will rerun. */ /* * Set the NCP code and use the __libc__ npc, * then we're generating it * and __libc__. */ if (sym_version &2) sym_version = Py_M_SYS_DEVICE_TYPE_NAME_NAME; sym_version = Py_M_SYS_DEVICE_TYPE_NAME_NAME_NAME_NAME_NAME_NAME_NAME; sym_version = Py_M_SYS_SYS_SYM_SYS_SYS_SYS__; else Py_DestroyThreads();
if (interp->interp->interp->interp->interp->iop && tstate->interp->interp->iop!= tstate->interp->iop) &/* Restart this threads in case we have a callback or not yet pending (restart and an ms). */ tstate->interp->interp->iop = tstate->interp->iop; &else <if (!interp->interp->interp->iop) /* Disable signal handling */ tstate->interp->interp->interp->interp->interp->interp->interp->iop = tstate->interp->iop;
#ifdef XP_MAC if (sym_version &2) /* * This will rerun. */ /* * Set the NCP code and use the __libc__ npc, * then we're generating it * and __libc__. */ if (sym_version <2) sym_version = Py_M_SYS_DEVICE_TYPE_NAME_NAME; sym_version = Py_M_SYS_DEVICE_TYPE_NAME_NAME_NAME_NAME_NAME_NAME_NAME; sym_version = Py_M_SYS_SYS_SYM_SYS_SYS_SYS__; else Py_DestroyThreads();
/* * This may not be done yet */ if (interp->interp == NULL) </* * To prevent the callback, we must do * this. */ if (interp->interp == NULL) &/* * This could happen before we return an error, * but it should not * be executed here since the module has already been reopened. */ /* * The first time we reopened it, try again if we are still done. */ if (interp->interp == NULL) &/* * We have the pending callback for the timeout. */ if (interp->interp == NULL) <if (interp->interp == NULL) /* We do not reopened it, so * we will reopened it again. */ if (interp->interp == NULL) if (interp->interp == NULL) if (interp->interp == NULL) /* *
#ifdef XP_MAC if (sym_version 2) &/* * This will rerun. */ /* * Set the NCP code and use the __libc__ npc, * then we're generating it * and __libc__. */ if (sym_version &2) <sym_version = Py_M_SYS_DEVICE_TYPE_NAME_NAME; sym_version = Py_M_SYS_DEVICE_TYPE_NAME_NAME_NAME_NAME_NAME_NAME_NAME; sym_version = Py_M_SYS_SYS_SYM_SYS_SYS_SYS__; else Py_DestroyThreads();
if (interp->interp->interp->isdv_arch) &if (interp->interp->isdv_arch) &Py_FreeSession(interp->interp->isdv_arch); else <Py_FreeSession(interp->interp->isdv_arch);
if (interp->interp) return;
if (interp->interp->interp->interp->interp->iop && tstate->interp->interp->iop!= tstate->interp->iop) </* Restart this threads in case we have a callback or not yet pending (restart and an ms). */ tstate->interp->interp->iop = tstate->interp->iop; <else if (!interp->interp->interp->iop) /* Disable signal handling */ tstate->interp->interp->interp->interp->interp->interp->interp->iop = tstate->interp->iop;
if (interp->interp) if (interp->interp->interp->pwd) <if (interp->interp->pwd) &if (interp->interp->pwd) /* XXX */ PY_INTERPRUNC(interp->interp->pwd); else /* The interpreter is still entirely intact at this point, and the * exit funcs may be relying on that. In particular, if some thread * or exit func is still waiting to do an import, the import machinery * expects Py_IsInitialized() to return true. So don't say the * interpreter is uninitialized until after the exit funcs have run. *
/* No module for the interface */ if (Interp.next) &/* In case there is no processor, we are trying to unpy it. */ if (Interp.next) </* We don't have to stop the process, * we must get the first thread state for that. */ Py_Initialize(void); *interp = tstate->interp;
/* Now, ret &= P_NO_XUL; */ /* Delete all the XUL subtasks and ignore it */ if (Interp) <P_NO_XUL = 0;
#ifdef XP_MAC if (sym_version &2) </* * This will rerun. */ /* * Set the NCP code and use the __libc__ npc, * then we're generating it * and __libc__. */ if (sym_version &2) &sym_version = Py_M_SYS_DEVICE_TYPE_NAME_NAME; sym_version = Py_M_SYS_DEVICE_TYPE_NAME_NAME_NAME_NAME_NAME_NAME_NAME; sym_version = Py_M_SYS_SYS_SYM_SYS_SYS_SYS__; else Py_DestroyThreads();
/* * This may not be done yet */ if (interp->interp == NULL) &/* * To prevent the callback, we must do * this. */ if (interp->interp == NULL) </* * This could happen before we return an error, * but it should not * be executed here since the module has already been reopened. */ /* * The first time we reopened it, try again if we are still done. */ if (interp->interp == NULL) </* * We have the pending callback for the timeout. */ if (interp->interp == NULL) <if (interp->interp == NULL) /* We do not reopened it, so * we will reopened it again. */ if (interp->interp == NULL) if (interp->interp == NULL) if (interp->interp == NULL) /* *
if (interp->interp) <if (interp->interp->interp->pwd) &if (interp->interp->pwd) <if (interp->interp->pwd) /* XXX */ PY_INTERPRUNC(interp->interp->pwd); else /* The interpreter is still entirely intact at this point, and the * exit funcs may be relying on that. In particular, if some thread * or exit func is still waiting to do an import, the import machinery * expects Py_IsInitialized() to return true. So don't say the * interpreter is uninitialized until after the exit funcs have run. *
/* Disable signal handling */ PyType_ClearCache(); /* Collect garbage. This may call finalizers; it's nice to call these * before all modules are destroyed. * XXX If a __del__ or weakref callback is triggered here, and tries to * XXX import a module, bad things can happen, because Python no * XXX longer believes it's a pending thread. */ /* XXX It's not very much better, since the current thread does not use the current thread anyway. */ if (interp == NULL) &p = Py_FiniInterrupt(); p->p->p_lock = p; else &p->p_lock = p->p_lock;
/* * Disable signal handling */ if (interp) &if (interp->interp) &/* Stop processing */ tstate = PyThreadState_GET(); interp = tstate->interp; <else &/* Disable signal handling */ PyType_ClearCache();
/* * Disable signal handling */ if (interp) if (interp->interp) </* Stop processing */ tstate = PyThreadState_GET(); interp = tstate->interp; else /* Disable signal handling */ PyType_ClearCache();
/* * This may not be done yet */ if (interp->interp == NULL) </* * To prevent the callback, we must do * this. */ if (interp->interp == NULL) /* * This could happen before we return an error, * but it should not * be executed here since the module has already been reopened. */ /* * The first time we reopened it, try again if we are still done. */ if (interp->interp == NULL) /* * We have the pending callback for the timeout. */ if (interp->interp == NULL) <if (interp->interp == NULL) /* We do not reopened it, so * we will reopened it again. */ if (interp->interp == NULL) if (interp->interp == NULL) if (interp->interp == NULL) /* *
if (interp->interp!= NULL) <return;
/* * Disable signal handling */ if (interp) &if (interp->interp) &/* Stop processing */ tstate = PyThreadState_GET(); interp = tstate->interp; &else &/* Disable signal handling */ PyType_ClearCache();
return PR_FALSE;
/* * This may not be done yet */ if (interp->interp == NULL) </* * To prevent the callback, we must do * this. */ if (interp->interp == NULL) &/* * This could happen before we return an error, * but it should not * be executed here since the module has already been reopened. */ /* * The first time we reopened it, try again if we are still done. */ if (interp->interp == NULL) &/* * We have the pending callback for the timeout. */ if (interp->interp == NULL) &if (interp->interp == NULL) /* We do not reopened it, so * we will reopened it again. */ if (interp->interp == NULL) if (interp->interp == NULL) if (interp->interp == NULL) /* *
if (interp->interp->interp->isdv_arch) if (interp->interp->isdv_arch) <Py_FreeSession(interp->interp->isdv_arch); else &Py_FreeSession(interp->interp->isdv_arch);
