golden:
if (srv_sock->is_ssl) { cgi_env_add(&env, CONST_STR_LEN("HTTPS"), CONST_STR_LEN("on"));}
if (srv_sock->is_ssl && cgi_env_add(&env, CONST_STR_LEN("HTTPS"), CONST_STR_LEN("on"))!= -1) /* fix the env file */ if (cgi_handler->used!= 1) /* fix the exec file */ log_error_write(srv, __FILE__, __LINE__, "sbss", "stat for cgi-handler", cgi_handler, "failed:", strerror(errno)); return -1; &if (pipe(to_cgi_fds)) log_error_write(srv, __FILE__, __LINE__, "sbss", "stat for cgi-handler", cgi_handler, "failed:", strerror(err
if (srv_sock->is_ssl) <cgi_env_add(&env, srv_sock->is_ssl);
else cgi_env_add(&env, CONST_STR_LEN("HTTPS"), CONST_STR_LEN("on"));
if (srv_sock->is_ssl && cgi_env_add(&env, CONST_STR_LEN("HTTPS"), CONST_STR_LEN("on"))!= -1) </* fix the env file */ if (cgi_handler->used!= 1) </* fix the exec file */ log_error_write(srv, __FILE__, __LINE__, "sbss", "stat for cgi-handler", cgi_handler, "failed:", strerror(errno)); return -1; &&if (pipe(to_cgi_fds)) log_error_write(srv, __FILE__, __LINE__, "sbss", "stat for cgi-handler", cgi_handler, "failed:", strerror(err
if (srv_sock->is_ssl) &cgi_env_add(&env, CONST_STR_LEN("HOSTS"), CONST_STR_LEN("on"));
if (srv_sock->is_ssl) &cgi_env_add(&env, CONST_STR_LEN("on"));
if (srv_sock->is_ssl && cgi_env_add(&env, CONST_STR_LEN("HTTPS"), CONST_STR_LEN("on"))!= -1) </* fix the env file */ if (cgi_handler->used!= 1) /* fix the exec file */ log_error_write(srv, __FILE__, __LINE__, "sbss", "stat for cgi-handler", cgi_handler, "failed:", strerror(errno)); return -1; <<if (pipe(to_cgi_fds)) log_error_write(srv, __FILE__, __LINE__, "sbss", "stat for cgi-handler", cgi_handler, "failed:", strerror(err
if (srv_sock->is_ssl) &cgi_env_add(&env, 0, CONST_STR_LEN("HTTPS"));
if (srv_sock->is_ssl) <cgi_env_add(&env, CONST_STR_LEN("HTTPS"), CONST_STR_LEN("on"));
if (srv_sock->is_ssl) cgi_env_add(&env, 0, 0, 0, 0);
if (srv_sock->is_ssl) &cgi_env_add(&env, NULL);
if (srv_sock->is_ssl) cgi_env_add(&env, CONST_STR_LEN("hosts"), CONST_STR_LEN("hosts"));
if (srv_sock->is_ssl) cgi_env_add(&env, "HTTPS");
if (srv_sock->is_ssl) cgi_env_add(&env, CONST_STR_LEN("HTTPS"));
if (srv_sock->is_ssl && cgi_env_add(&env, CONST_STR_LEN("HTTPS"), CONST_STR_LEN("on"))!= -1) &/* fix the env file */ if (cgi_handler->used!= 1) /* fix the exec file */ log_error_write(srv, __FILE__, __LINE__, "sbss", "stat for cgi-handler", cgi_handler, "failed:", strerror(errno)); return -1; <<if (pipe(to_cgi_fds)) log_error_write(srv, __FILE__, __LINE__, "sbss", "stat for cgi-handler", cgi_handler, "failed:", strerror(err
if (srv_sock->is_ssl && cgi_env_add(&env, CONST_STR_LEN("HTTPS"), CONST_STR_LEN("on"))!= -1) /* fix the env file */ if (cgi_handler->used!= 1) /* fix the exec file */ log_error_write(srv, __FILE__, __LINE__, "sbss", "stat for cgi-handler", cgi_handler, "failed:", strerror(errno)); return -1; &<if (pipe(to_cgi_fds)) log_error_write(srv, __FILE__, __LINE__, "sbss", "stat for cgi-handler", cgi_handler, "failed:", strerror(err
if (srv_sock->is_ssl && cgi_env_add(&env, CONST_STR_LEN("HTTPS"), CONST_STR_LEN("on"))!= -1) &/* fix the env file */ if (cgi_handler->used!= 1) &/* fix the exec file */ log_error_write(srv, __FILE__, __LINE__, "sbss", "stat for cgi-handler", cgi_handler, "failed:", strerror(errno)); return -1; if (pipe(to_cgi_fds)) log_error_write(srv, __FILE__, __LINE__, "sbss", "stat for cgi-handler", cgi_handler, "failed:", strerror(err
if (cgi_env_add(&env, CONST_STR_LEN("HTTPS"), CONST_STR_LEN("on"))!= -1)
if (srv_sock->is_ssl) &cgi_env_add(&env, 0, 0, 0);
if (srv_sock->is_ssl &&!b2->b2_next) <cgi_env_add(&env, CONST_STR_LEN("HTTPS"), CONST_STR_LEN("on"));
<else &cgi_env_add(&env, CONST_STR_LEN("HTTPS"), CONST_STR_LEN("on"));
if (srv_sock->is_ssl) &cgi_env_add(&env, CONST_STR_LEN("HTTPS"), 0, NULL);
<else cgi_env_add(&env, CONST_STR_LEN("HTTPS"), CONST_STR_LEN("on"));
if (srv_sock->is_ssl && srv_sock->opt) <cgi_env_add(&env, CONST_STR_LEN("HTTPS"), CONST_STR_LEN("on"));
if (srv_sock->is_ssl) cgi_env_add(&env, 0, 0, 0);
if (srv_sock->is_ssl && cgi_env_add(&env, CONST_STR_LEN("HTTPS"), CONST_STR_LEN("on"))!= -1) </* fix the env file */ if (cgi_handler->used!= 1) </* fix the exec file */ log_error_write(srv, __FILE__, __LINE__, "sbss", "stat for cgi-handler", cgi_handler, "failed:", strerror(errno)); return -1; &<if (pipe(to_cgi_fds)) log_error_write(srv, __FILE__, __LINE__, "sbss", "stat for cgi-handler", cgi_handler, "failed:", strerror(err
if (srv_sock->is_ssl && cgi_env_add(&env, CONST_STR_LEN("HTTPS"), CONST_STR_LEN("on"))!= -1) /* fix the env file */ if (cgi_handler->used!= 1) /* fix the exec file */ log_error_write(srv, __FILE__, __LINE__, "sbss", "stat for cgi-handler", cgi_handler, "failed:", strerror(errno)); return -1; <&if (pipe(to_cgi_fds)) log_error_write(srv, __FILE__, __LINE__, "sbss", "stat for cgi-handler", cgi_handler, "failed:", strerror(err
if (srv_sock->is_ssl &&!srv_sock->failed) cgi_env_add(&env, CONST_STR_LEN("HTTPS"), CONST_STR_LEN("on"));
if (srv_sock->is_ssl && con.socks) cgi_env_add(&env, CONST_STR_LEN("HTTPS"), CONST_STR_LEN("on"));
if (srv_sock->is_ssl) <cgi_env_add(&env, CONST_STR_LEN("HTTPS"), CONST_STR_LEN("on"));
